2023-03-07 20:17:58.683234,0.1,0.5,0.6,0.5,0.3,5.2,0.3,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.30_k=0.30.csv
2023-03-07 20:17:58.732177,0.1,0.5,0.6,0.5,0.3,5.2,0.4,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.30_k=0.40.csv
2023-03-07 20:17:58.768426,0.1,0.5,0.6,0.5,0.3,5.2,0.5,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.30_k=0.50.csv
2023-03-07 20:17:58.799123,0.1,0.5,0.6,0.5,0.3,5.2,0.6,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.30_k=0.60.csv
2023-03-07 20:17:58.826457,0.1,0.5,0.6,0.5,0.3,5.2,0.7,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.30_k=0.70.csv
2023-03-07 20:17:58.857234,0.1,0.5,0.6,0.5,0.3,5.2,0.8,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.30_k=0.80.csv
2023-03-07 20:17:58.884775,0.1,0.5,0.6,0.5,0.3,5.2,0.9,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.30_k=0.90.csv
2023-03-07 20:17:58.918165,0.1,0.5,0.6,0.5,0.3,5.2,1.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.30_k=1.00.csv
2023-03-07 20:17:58.946730,0.1,0.5,0.6,0.5,0.4,5.2,0.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.40_k=0.00.csv
2023-03-07 20:17:58.997694,0.1,0.5,0.6,0.5,0.4,5.2,0.1,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.40_k=0.10.csv
2023-03-07 20:17:59.025593,0.1,0.5,0.6,0.5,0.4,5.2,0.2,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.40_k=0.20.csv
2023-03-07 20:17:59.055579,0.1,0.5,0.6,0.5,0.4,5.2,0.3,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.40_k=0.30.csv
2023-03-07 20:17:59.095535,0.1,0.5,0.6,0.5,0.4,5.2,0.4,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.40_k=0.40.csv
